"Unique ID","Sales Date","Deposit Date","Store ID","Retek Code","Pickupt Code","Deposit Slip No","Collection Bank",Location,"Deposit Amount"
2772365,,2024-10-15,,,,,SBICASHMIS,,15500.00
2772366,,2024-10-15,,,,,SBICASHMIS,,127700.00
2772367,,2024-10-15,,,,,SBICASHMIS,,195950.00
2772368,,2024-10-15,,,,,SBICASHMIS,,48500.00
2771452,,2024-10-15,,,,,SBICASHMIS,,249200.00
2771453,,2024-10-15,,,,,SBICASHMIS,,188550.00
2771454,,2024-10-15,,,,,SBICASHMIS,,61650.00
2771455,,2024-10-15,,,,,SBICASHMIS,,81250.00
2771456,,2024-10-15,,,,,SBICASHMIS,,122250.00
2769667,,2024-10-14,,,57847,80759765,"AXIS Cash",PANAJ,9860.00
2769668,,2024-10-14,,,57108,81026127,"AXIS Cash",MYSOR,18800.00
2769669,,2024-10-14,,,57187,81049952,"AXIS Cash",BANGL,12300.00
2769670,,2024-10-14,,,57508,82702017,"AXIS Cash",INDOR,12500.00
2770973,,2024-10-14,,,57292,5729200215,"AXIS Cash",DELHI,28000.00
2770974,,2024-10-14,,,57621,5762100371,"AXIS Cash",AHDBD,34892.00
2770976,,2024-10-14,,,57625,5762500468,"AXIS Cash",AJMER,25507.00
2770977,,2024-10-14,,,57653,5765300384,"AXIS Cash",JAIPU,5370.00
2770978,,2024-10-14,,,57748,5774800305,"AXIS Cash",UDAIP,2774.00
2770979,,2024-10-14,,,57787,5778700410,"AXIS Cash",CALCU,4500.00
2770980,,2024-10-14,,,57787,5778700411,"AXIS Cash",CALCU,1500.00
2770981,,2024-10-14,,,57787,5778700412,"AXIS Cash",CALCU,1000.00
2769643,,2024-10-14,,,85491,64696101,"AXIS Cash",BANGL,14700.00
2769665,,2024-10-14,,,57291,80548794,"AXIS Cash",RAJKO,19026.00
2769666,,2024-10-14,,,57127,80684480,"AXIS Cash",JAMSH,10420.00
2771451,,2024-10-14,,,,,SBICASHMIS,,240220.00
2770969,,2024-10-14,,,57199,5719900757,"AXIS Cash",MYSOR,9400.00
2770970,,2024-10-14,,,57199,5719900758,"AXIS Cash",MYSOR,350.00
2770971,,2024-10-14,,,57200,5720000250,"AXIS Cash",LUCKN,16600.00
2770972,,2024-10-14,,,57217,5721700417,"AXIS Cash",DELHI,20000.00
2770982,,2024-10-14,,,57787,5778700413,"AXIS Cash",CALCU,2000.00
2770983,,2024-10-14,,,57791,5779100382,"AXIS Cash",BANGL,4320.00
2770984,,2024-10-14,,,57791,5779100383,"AXIS Cash",BANGL,1100.00
2770985,,2024-10-14,,,57791,5779100384,"AXIS Cash",BANGL,1850.00
2769515,,2024-10-14,,,57120,9142762,"AXIS Cash",BANGL,1500.00
2769516,,2024-10-14,,,57754,32094765,"AXIS Cash",PURNI,7000.00
2769517,,2024-10-14,,,57833,57592236,"AXIS Cash",SRIGA,10740.00
2769518,,2024-10-14,,,57146,58759925,"AXIS Cash",MANGR,10140.00
2769519,,2024-10-14,,,57124,60340396,"AXIS Cash",GUWAH,51340.00
2769489,,2024-10-14,,,57794,5779400408,"AXIS Cash",DEHRA,3324.00
2769490,,2024-10-14,,,57845,5784500251,"AXIS Cash",MUMBA,6820.00
2769491,,2024-10-14,,,57867,5786700229,"AXIS Cash",HYDER,20275.00
2769492,,2024-10-14,,,57883,5788300417,"AXIS Cash",DURGA,7374.00
2769493,,2024-10-14,,,57883,5788300419,"AXIS Cash",DURGA,3370.00
2769494,,2024-10-14,,,57883,5788300420,"AXIS Cash",DURGA,4500.00
2769495,,2024-10-14,,,57883,5788300421,"AXIS Cash",DURGA,6100.00
2769496,,2024-10-14,,,87636,8763600368,"AXIS Cash",DELHI,14670.00
2769497,,2024-10-14,,,87652,8765200488,"AXIS Cash",AMBAL,9000.00
2769557,,2024-10-14,,,57267,1062458,"AXIS Cash",HUBLI,12900.00
2769558,,2024-10-14,,,57174,5084613,"AXIS Cash",BANGL,3000.00
2773096,,2024-10-14,,,,,SBICASHMIS,,899940.00
2773097,,2024-10-14,,,,,SBICASHMIS,,180040.00
2773098,,2024-10-14,,,,,SBICASHMIS,,347250.00
2773099,,2024-10-14,,,,,SBICASHMIS,,190950.00
2773100,,2024-10-14,,,,,SBICASHMIS,,198900.00
2773101,,2024-10-14,,,,,SBICASHMIS,,118080.00
2773102,,2024-10-14,,,,,SBICASHMIS,,177000.00
2773103,,2024-10-14,,,,,SBICASHMIS,,123640.00
2770665,,2024-10-14,,,57531,91720687,"AXIS Cash",CHNDI,13960.00
2770666,,2024-10-14,,,57194,5719400492,"AXIS Cash",LUCKN,83000.00
2770667,,2024-10-14,,,57199,5719900755,"AXIS Cash",MYSOR,11826.00
2770668,,2024-10-14,,,57199,5719900756,"AXIS Cash",MYSOR,389.00
2770063,,2024-10-14,,,57133,5713300815,"AXIS Cash",NASIK,6093.00
2770064,,2024-10-14,,,57133,5713300816,"AXIS Cash",NASIK,11250.00
2770065,,2024-10-14,,,57135,5713500576,"AXIS Cash",HYDER,5518.00
2770066,,2024-10-14,,,57159,5715900138,"AXIS Cash",BANGL,11400.00
2770067,,2024-10-14,,,57159,5715900139,"AXIS Cash",BANGL,4000.00
2770068,,2024-10-14,,,57159,5715900140,"AXIS Cash",BANGL,5500.00
2770069,,2024-10-14,,,57160,5716000429,"AXIS Cash",COIMB,27800.00
2770070,,2024-10-14,,,57167,5716700806,"AXIS Cash",AHDBD,5320.00
2770071,,2024-10-14,,,57168,5716800508,"AXIS Cash",DELHI,18710.00
2770072,,2024-10-14,,,57184,5718400764,"AXIS Cash",CALIC,2000.00
2770073,,2024-10-14,,,57184,5718400765,"AXIS Cash",CALIC,189.00
2770074,,2024-10-14,,,57815,5718500426,"AXIS Cash",JAIPU,17410.00
2770075,,2024-10-14,,,57185,5718500711,"AXIS Cash",PUNE,8990.00
2770076,,2024-10-14,,,57188,5718800588,"AXIS Cash",PUNE,5000.00
2770077,,2024-10-14,,,57188,5718800589,"AXIS Cash",PUNE,500.00
2770078,,2024-10-14,,,57189,5718900772,"AXIS Cash",HYDER,3400.00
2770079,,2024-10-14,,,57189,5718900773,"AXIS Cash",HYDER,290.00
2770080,,2024-10-14,,,57189,5718900774,"AXIS Cash",HYDER,3034.00
2770081,,2024-10-14,,,57190,5719000486,"AXIS Cash",SURAT,71871.00
2770082,,2024-10-14,,,57191,5719100236,"AXIS Cash",AHDBD,26470.00
2770083,,2024-10-14,,,57193,5719300420,"AXIS Cash",TRIVA,9542.00
2770087,,2024-10-14,,,57120,79142764,"AXIS Cash",BANGL,5000.00
2771673,,2024-10-14,,,,,SBICASHMIS,,253000.00
2771674,,2024-10-14,,,,,SBICASHMIS,,1661190.00
2771675,,2024-10-14,,,,,SBICASHMIS,,1423320.00
2771676,,2024-10-14,,,,,SBICASHMIS,,706760.00
2771677,,2024-10-14,,,,,SBICASHMIS,,451230.00
2771678,,2024-10-14,,,,,SBICASHMIS,,72750.00
2771679,,2024-10-14,,,,,SBICASHMIS,,92650.00
2771680,,2024-10-14,,,,,SBICASHMIS,,268250.00
2771671,,2024-10-14,,,,,SBICASHMIS,,334950.00
2773039,,2024-10-14,,,,,SBICASHMIS,,489200.00
2770132,,2024-10-14,,,57220,82707173,"AXIS Cash",BHOPA,20400.00
2770133,,2024-10-14,,,57134,82845633,"AXIS Cash",BANGL,10250.00
2770134,,2024-10-14,,,57134,82845634,"AXIS Cash",BANGL,26850.00
2770135,,2024-10-14,,,57792,141020248,"AXIS Cash",AHDBD,2857.00
2770136,,2024-10-14,,,57792,141020249,"AXIS Cash",AHDBD,9129.00
2770137,,2024-10-14,,,57167,571600807,"AXIS Cash",AHDBD,11350.00
2770138,,2024-10-14,,,57184,718400766,"AXIS Cash",CALIC,648.00
2770139,,2024-10-14,,,57109,5710900386,"AXIS Cash",CHENN,15100.00
2770140,,2024-10-14,,,57110,5711000691,"AXIS Cash",BAREI,15300.00
2770141,,2024-10-14,,,57111,5711100805,"AXIS Cash",CHENN,3910.00
2770142,,2024-10-14,,,57111,5711100806,"AXIS Cash",CHENN,4270.00
2770143,,2024-10-14,,,57111,5711100807,"AXIS Cash",CHENN,5400.00
2770144,,2024-10-14,,,57111,5711100808,"AXIS Cash",CHENN,7630.00
2770145,,2024-10-14,,,57128,5712800686,"AXIS Cash",MUMBA,9200.00
2770146,,2024-10-14,,,57129,5712900703,"AXIS Cash",BANGL,11230.00
2770147,,2024-10-14,,,57129,5712900704,"AXIS Cash",BANGL,10405.00
2770148,,2024-10-14,,,57137,5713700574,"AXIS Cash",HYDER,8292.00
2770149,,2024-10-14,,,57144,5714400476,"AXIS Cash",CHENN,6500.00
2770150,,2024-10-14,,,57154,5715400593,"AXIS Cash",PUNE,9810.00
2770151,,2024-10-14,,,57159,5715900137,"AXIS Cash",BANGL,2500.00
2769308,,2024-10-14,,,57890,60983658,"AXIS Cash",GORAK,16550.00
2769309,,2024-10-14,,,87301,61956146,"AXIS Cash",CHNDI,10500.00
2769310,,2024-10-14,,,57509,62404698,"AXIS Cash",INDOR,8000.00
2769311,,2024-10-14,,,57839,63591720,"AXIS Cash",SIKAR,6840.00
2769312,,2024-10-14,,,57609,64625723,"AXIS Cash",BANGL,5000.00
2769313,,2024-10-14,,,57528,71890096,"AXIS Cash",KOTA,2700.00
2769314,,2024-10-14,,,57299,73741724,"AXIS Cash",KANPU,3800.00
2769315,,2024-10-14,,,57749,74310001,"AXIS Cash",CHNDI,19025.00
2769316,,2024-10-14,,,57147,74914636,"AXIS Cash",BHUBA,54000.00
2769317,,2024-10-14,,,57791,5779100385,"AXIS Cash",BANGL,1100.00
2769318,,2024-10-14,,,57791,5779100386,"AXIS Cash",BANGL,5200.00
2769416,,2024-10-14,,,57162,2099137,"AXIS Cash",CBRAL,33320.00
2769417,,2024-10-14,,,57126,5648915,"AXIS Cash",CBRAL,15350.00
2769418,,2024-10-14,,,57152,60792859,"AXIS Cash",CBRAL,500.00
2769419,,2024-10-14,,,57157,62542352,"AXIS Cash",CBRAL,23350.00
2769478,,2024-10-14,,,57513,80331374,"AXIS Cash",KOTA,14000.00
2769479,,2024-10-14,,,57183,79942117,"AXIS Cash",CBRAL,1000.00
2769480,,2024-10-14,,,57139,5713900664,"AXIS Cash",CBRAL,24470.00
2769481,,2024-10-14,,,57161,5716100699,"AXIS Cash",CBRAL,17900.00
2769482,,2024-10-14,,,57163,5716300499,"AXIS Cash",CBRAL,21500.00
2769483,,2024-10-14,,,57164,5716400511,"AXIS Cash",CBRAL,11765.00
2769484,,2024-10-14,,,57280,5728000438,"AXIS Cash",CBRAL,17787.00
2769485,,2024-10-14,,,57263,80377017,"AXIS Cash",RANCH,20430.00
2769486,,2024-10-14,,,57792,141020247,"AXIS Cash",AHDBD,779.00
2769487,,2024-10-14,,,57791,5779100387,"AXIS Cash",BANGL,6500.00
2769488,,2024-10-14,,,57794,5779400407,"AXIS Cash",DEHRA,7263.00
2770154,,2024-10-11,,,57833,57592235,"AXIS Cash",SRIGA,12700.00
2770157,,2024-10-11,,,57761,61830103,"AXIS Cash",NAVSA,1747.00
2770160,,2024-10-11,,,57839,63591719,"AXIS Cash",SIKAR,2600.00
2770162,,2024-10-11,,,57528,71890095,"AXIS Cash",KOTA,16700.00
2770164,,2024-10-11,,,57749,74321650,"AXIS Cash",CHNDI,4600.00
2770170,,2024-10-11,,,57291,80548793,"AXIS Cash",RAJKO,389.00
2770167,,2024-10-11,,,57513,80331373,"AXIS Cash",KOTA,2500.00
2771683,,2024-10-11,,,,,SBICASHMIS,,90750.00
2771684,,2024-10-11,,,,,SBICASHMIS,,36000.00
2771685,,2024-10-11,,,,,SBICASHMIS,,58300.00
2771686,,2024-10-11,,,,,SBICASHMIS,,226010.00
2771687,,2024-10-11,,,,,SBICASHMIS,,47240.00
2771688,,2024-10-11,,,,,SBICASHMIS,,170800.00
2770663,,2024-10-11,,,57133,5713300814,"AXIS Cash",NASIK,7807.00
2770661,,2024-10-11,,,57128,5712800685,"AXIS Cash",MUMBA,2100.00
2773105,,2024-10-11,,,,,SBICASHMIS,,115250.00
2773106,,2024-10-11,,,,,SBICASHMIS,,2500.00
2773107,,2024-10-11,,,,,SBICASHMIS,,241000.00
2769559,,2024-10-11,,,87652,8765200487,"AXIS Cash",AMBAL,7500.00
2769549,,2024-10-11,,,87636,8763600367,"AXIS Cash",DELHI,100.00
2769562,,2024-10-11,,,57126,5648914,"AXIS Cash",CBRAL,15200.00
2769544,,2024-10-11,,,57794,5779400406,"AXIS Cash",DEHRA,8393.00
2769546,,2024-10-11,,,57815,5781500425,"AXIS Cash",JAIPU,4100.00
2769564,,2024-10-11,,,57180,40411320,"AXIS Cash",CBRAL,10127.00
2769565,,2024-10-11,,,57152,60792858,"AXIS Cash",CBRAL,578.00
2770960,,2024-10-11,,,57508,82702016,"AXIS Cash",INDOR,2000.00
2770963,,2024-10-11,,,57115,91358226,"AXIS Cash",HYDER,20700.00
2769533,,2024-10-11,,,57217,5721700416,"AXIS Cash",DELHI,7500.00
2769535,,2024-10-11,,,57543,5754300481,"AXIS Cash",DELHI,1150.00
2769538,,2024-10-11,,,57625,5762500467,"AXIS Cash",AJMER,8462.00
2769523,,2024-10-11,,,57168,5716800507,"AXIS Cash",DELHI,2350.00
2769529,,2024-10-11,,,57190,5719000485,"AXIS Cash",SURAT,15248.00
2769541,,2024-10-11,,,57653,5765300383,"AXIS Cash",JAIPU,1300.00
2769520,,2024-10-11,,,57137,5713700573,"AXIS Cash",HYDER,6204.00
2769521,,2024-10-11,,,57167,5716700805,"AXIS Cash",AHDBD,5430.00
2773213,,2024-10-11,,,,,SBICASHMIS,,140000.00
2770965,,2024-10-11,,,57154,571400592,"AXIS Cash",PUNE,1220.00
2769664,,2024-10-11,,,57280,5728000436,"AXIS Cash",CBRAL,2515.00
2769661,,2024-10-11,,,57161,5716100698,"AXIS Cash",CBRAL,7530.00
2769662,,2024-10-11,,,57164,5716400509,"AXIS Cash",CBRAL,1260.00
2769659,,2024-10-11,,,57139,5713900663,"AXIS Cash",CBRAL,14076.00
2770975,,2024-10-11,,,57135,5713500574,"AXIS Cash",HYDER,6550.00
2769660,,2024-10-10,,,57161,5716100697,"AXIS Cash",CBRAL,12500.00
2771444,,2024-10-10,,,,,SBICASHMIS,,199100.00
2771445,,2024-10-10,,,,,SBICASHMIS,,45740.00
2769656,,2024-10-10,,,57131,73997142,"AXIS Cash",CBRAL,1200.00
2769657,,2024-10-10,,,57183,79942116,"AXIS Cash",CBRAL,1500.00
2769658,,2024-10-10,,,57139,5713900662,"AXIS Cash",CBRAL,5608.00
2769663,,2024-10-10,,,57280,5728000435,"AXIS Cash",CBRAL,1915.00
2771446,,2024-10-10,,,,,SBICASHMIS,,55000.00
2771447,,2024-10-10,,,,,SBICASHMIS,,8900.00
2771448,,2024-10-10,,,,,SBICASHMIS,,44400.00
2771449,,2024-10-10,,,,,SBICASHMIS,,179350.00
2771450,,2024-10-10,,,,,SBICASHMIS,,45500.00
2770966,,2024-10-10,,,57150,571500258,"AXIS Cash",TRIVA,2296.00
2770967,,2024-10-10,,,57159,571900136,"AXIS Cash",BANGL,500.00
2769522,,2024-10-10,,,57168,5716800506,"AXIS Cash",DELHI,2550.00
2769542,,2024-10-10,,,57748,5774800304,"AXIS Cash",UDAIP,608.00
2769543,,2024-10-10,,,57794,5779400405,"AXIS Cash",DEHRA,1398.00
2769530,,2024-10-10,,,57199,5719900754,"AXIS Cash",MYSOR,9580.00
2769531,,2024-10-10,,,57200,5720000249,"AXIS Cash",LUCKN,20900.00
2769532,,2024-10-10,,,57217,5721700415,"AXIS Cash",DELHI,2500.00
2769524,,2024-10-10,,,57184,5718400763,"AXIS Cash",CALIC,6580.00
2769525,,2024-10-10,,,57185,5718500710,"AXIS Cash",PUNE,3500.00
2769526,,2024-10-10,,,57188,5718800587,"AXIS Cash",PUNE,12000.00
2769527,,2024-10-10,,,57189,5718900771,"AXIS Cash",HYDER,8109.00
2769528,,2024-10-10,,,57190,5719000483,"AXIS Cash",SURAT,12337.00
2769539,,2024-10-10,,,57638,5763800390,"AXIS Cash",RAJKO,12104.00
2769540,,2024-10-10,,,57653,5765300382,"AXIS Cash",JAIPU,3200.00
2769536,,2024-10-10,,,57621,5762100370,"AXIS Cash",AHDBD,16333.00
2769537,,2024-10-10,,,57625,5762500466,"AXIS Cash",AJMER,1450.00
2769534,,2024-10-10,,,57543,5754300480,"AXIS Cash",DELHI,2950.00
2770964,,2024-10-10,,,57531,91720686,"AXIS Cash",CHNDI,11371.00
2770961,,2024-10-10,,,57220,82707172,"AXIS Cash",BHOPA,3360.00
2770962,,2024-10-10,,,57134,82845632,"AXIS Cash",BANGL,5760.00
2770957,,2024-10-10,,,57109,5710908385,"AXIS Cash",CHENN,17500.00
2770958,,2024-10-10,,,57108,81026126,"AXIS Cash",MYSOR,3000.00
2770959,,2024-10-10,,,57508,82702015,"AXIS Cash",INDOR,5000.00
2769547,,2024-10-10,,,57845,5784500250,"AXIS Cash",MUMBA,2500.00
2769548,,2024-10-10,,,57848,5784800141,"AXIS Cash",HYDER,2000.00
2769545,,2024-10-10,,,57815,5781500424,"AXIS Cash",JAIPU,2100.00
2769563,,2024-10-10,,,57157,6254235,"AXIS Cash",CBRAL,670.00
2769556,,2024-10-10,,,57137,5713700572,"AXIS Cash",HYDER,11227.00
2769560,,2024-10-10,,,57153,644169,"AXIS Cash",CBRAL,16930.00
2769561,,2024-10-10,,,57126,5648913,"AXIS Cash",CBRAL,6520.00
2773104,,2024-10-10,,,,,SBICASHMIS,,5500.00
2770662,,2024-10-10,,,57133,5713300813,"AXIS Cash",NASIK,3000.00
2770664,,2024-10-10,,,57135,5713500573,"AXIS Cash",HYDER,4631.00
2772360,,2024-10-10,,,,,SBICASHMIS,,68500.00
2772361,,2024-10-10,,,,,SBICASHMIS,,294700.00
2772362,,2024-10-10,,,,,SBICASHMIS,,70300.00
2772363,,2024-10-10,,,,,SBICASHMIS,,68500.00
2772364,,2024-10-10,,,,,SBICASHMIS,,131300.00
2770084,,2024-10-10,,,87636,366,"AXIS Cash",DELHI,1710.00
2770085,,2024-10-10,,,57116,3024571,"AXIS Cash",KOCHI,3250.00
2770086,,2024-10-10,,,57754,32094764,"AXIS Cash",PURNI,11000.00
2771682,,2024-10-10,,,,,SBICASHMIS,,43250.00
2770168,,2024-10-10,,,57263,80377016,"AXIS Cash",RANCH,2600.00
2770169,,2024-10-10,,,57291,80548791,"AXIS Cash",RAJKO,1126.00
2770171,,2024-10-10,,,57127,80684479,"AXIS Cash",JAMSH,10820.00
2770172,,2024-10-10,,,57847,80759764,"AXIS Cash",PANAJ,2230.00
2770173,,2024-10-10,,,85491,64767601,"AXIS Cash",BANGL,27340.00
2770165,,2024-10-10,,,57147,74914635,"AXIS Cash",BHUBA,7500.00
2770166,,2024-10-10,,,57120,79142762,"AXIS Cash",BANGL,1500.00
2770163,,2024-10-10,,,57749,74321649,"AXIS Cash",CHNDI,600.00
2770161,,2024-10-10,,,57609,64625722,"AXIS Cash",BANGL,2400.00
2770158,,2024-10-10,,,87301,61956145,"AXIS Cash",CHNDI,1000.00
2770159,,2024-10-10,,,57839,63591718,"AXIS Cash",SIKAR,3170.00
2770155,,2024-10-10,,,57890,60983657,"AXIS Cash",GORAK,3234.00
2770156,,2024-10-10,,,57761,61830102,"AXIS Cash",NAVSA,12282.00
2770152,,2024-10-10,,,57115,38612655,"AXIS Cash",HYDER,5570.00
2770153,,2024-10-10,,,57833,57592234,"AXIS Cash",SRIGA,5000.00
2771052,,2024-10-09,,,57154,5715400590,"AXIS Cash",PUNE,7500.00
2771053,,2024-10-09,,,57168,5716800505,"AXIS Cash",DELHI,15190.00
2771081,,2024-10-09,,,57115,91358200,"AXIS Cash",HYDER,1750.00
2771082,,2024-10-09,,,57792,709102024,"AXIS Cash",AHDBD,3376.00
2771083,,2024-10-09,,,57109,5710900384,"AXIS Cash",CHENN,1000.00
2771084,,2024-10-09,,,57110,5711000690,"AXIS Cash",BAREI,7300.00
2771085,,2024-10-09,,,57111,5711100804,"AXIS Cash",CHENN,1600.00
2771086,,2024-10-09,,,57129,5712900701,"AXIS Cash",BANGL,6162.00
2771087,,2024-10-09,,,57129,5712900702,"AXIS Cash",BANGL,11185.00
2771088,,2024-10-09,,,57135,5713500577,"AXIS Cash",HYDER,1802.00
2771089,,2024-10-09,,,57137,5713700571,"AXIS Cash",HYDER,3525.00
2771090,,2024-10-09,,,57184,5718400762,"AXIS Cash",CALIC,500.00
2771091,,2024-10-09,,,57185,5718500709,"AXIS Cash",PUNE,1370.00
2771092,,2024-10-09,,,57188,5718800586,"AXIS Cash",PUNE,770.00
2771093,,2024-10-09,,,57190,5719000482,"AXIS Cash",SURAT,1249.00
2771094,,2024-10-09,,,57193,5719300419,"AXIS Cash",TRIVA,7096.00
2771095,,2024-10-09,,,57199,5719900753,"AXIS Cash",MYSOR,1937.00
2771096,,2024-10-09,,,57217,5721700414,"AXIS Cash",DELHI,11000.00
2771097,,2024-10-09,,,57543,5754300479,"AXIS Cash",DELHI,1710.00
2771098,,2024-10-09,,,57625,5762500465,"AXIS Cash",AJMER,6070.00
2771099,,2024-10-09,,,57638,5763800389,"AXIS Cash",RAJKO,9156.00
2771100,,2024-10-09,,,57653,5765300381,"AXIS Cash",JAIPU,2290.00
2771101,,2024-10-09,,,57748,5774800303,"AXIS Cash",UDAIP,3906.00
2771102,,2024-10-09,,,57787,5778700409,"AXIS Cash",CALCU,4600.00
2771103,,2024-10-09,,,57794,5779400402,"AXIS Cash",DEHRA,349.00
2771104,,2024-10-09,,,57794,5779400403,"AXIS Cash",DEHRA,6484.00
2771105,,2024-10-09,,,57794,5779400404,"AXIS Cash",DEHRA,7595.00
2771106,,2024-10-09,,,57815,5781500423,"AXIS Cash",JAIPU,2800.00
2771107,,2024-10-09,,,57883,5788300416,"AXIS Cash",DURGA,6500.00
2772354,,2024-10-09,,,,,SBICASHMIS,,95700.00
2772355,,2024-10-09,,,,,SBICASHMIS,,168100.00
2772356,,2024-10-09,,,,,SBICASHMIS,,35900.00
2772357,,2024-10-09,,,,,SBICASHMIS,,58800.00
2772358,,2024-10-09,,,,,SBICASHMIS,,87250.00
2772359,,2024-10-09,,,,,SBICASHMIS,,14500.00
2771109,,2024-10-09,,,57220,82707171,"AXIS Cash",BHOPA,6940.00
2768982,,2024-10-09,,,85491,64767600,"AXIS Cash",BANGL,1400.00
2769550,,2024-10-09,,,57157,62542400,"AXIS Cash",CBRAL,11100.00
2769551,,2024-10-09,,,57131,73997141,"AXIS Cash",CBRAL,6100.00
2769552,,2024-10-09,,,57139,5713900661,"AXIS Cash",CBRAL,2765.00
2769553,,2024-10-09,,,57163,5716300498,"AXIS Cash",CBRAL,1000.00
2769554,,2024-10-09,,,57164,5716400508,"AXIS Cash",CBRAL,4920.00
2769555,,2024-10-09,,,57280,5728000434,"AXIS Cash",CBRAL,5302.00
2771437,,2024-10-09,,,,,SBICASHMIS,,28000.00
2771438,,2024-10-09,,,,,SBICASHMIS,,43500.00
2771439,,2024-10-09,,,,,SBICASHMIS,,108500.00
2771440,,2024-10-09,,,,,SBICASHMIS,,50000.00
2771441,,2024-10-09,,,,,SBICASHMIS,,16000.00
2771442,,2024-10-09,,,,,SBICASHMIS,,190500.00
2771443,,2024-10-09,,,,,SBICASHMIS,,48000.00
2769671,,2024-10-09,,,57267,1062457,"AXIS Cash",HUBLI,5900.00
2769672,,2024-10-09,,,57724,2988890,"AXIS Cash",GUWAH,4450.00
2769673,,2024-10-09,,,57116,3024569,"AXIS Cash",KOCHI,5770.00
2769674,,2024-10-09,,,57174,5084611,"AXIS Cash",BANGL,1400.00
2769675,,2024-10-09,,,57754,32094763,"AXIS Cash",PURNI,6000.00
2769676,,2024-10-09,,,57124,60340395,"AXIS Cash",GUWAH,16330.00
2769677,,2024-10-09,,,57890,60983656,"AXIS Cash",GORAK,21500.00
2769678,,2024-10-09,,,57761,61830101,"AXIS Cash",NAVSA,12993.00
2769679,,2024-10-09,,,57153,644168,"AXIS Cash",CBRAL,10940.00
2769680,,2024-10-09,,,57126,5648912,"AXIS Cash",CBRAL,7260.00
2771072,,2024-10-09,,,87301,61956144,"AXIS Cash",CHNDI,4800.00
2771073,,2024-10-09,,,57839,63591717,"AXIS Cash",SIKAR,1760.00
2771074,,2024-10-09,,,57609,64625721,"AXIS Cash",BANGL,19085.00
2771075,,2024-10-09,,,57299,73741723,"AXIS Cash",KANPU,1730.00
2771076,,2024-10-09,,,57749,74321648,"AXIS Cash",CHNDI,1020.00
2771077,,2024-10-09,,,57147,74914634,"AXIS Cash",BHUBA,7500.00
2771078,,2024-10-09,,,57120,79142761,"AXIS Cash",BANGL,2020.00
2771079,,2024-10-09,,,57134,82845631,"AXIS Cash",BANGL,6950.00
2771080,,2024-10-09,,,57108,81026900,"AXIS Cash",MYSOR,500.00
2769937,,2024-10-09,,,57513,80331372,"AXIS Cash",KOTA,6900.00
2769938,,2024-10-09,,,57291,80548790,"AXIS Cash",RAJKO,4873.00
2769939,,2024-10-09,,,57127,80684478,"AXIS Cash",JAMSH,4200.00
2769940,,2024-10-09,,,57847,80759763,"AXIS Cash",PANAJ,12522.00
2769941,,2024-10-09,,,57187,81049951,"AXIS Cash",BANGL,500.00
2771051,,2024-10-09,,,57144,5714400475,"AXIS Cash",CHENN,600.00
2771030,,2024-10-08,,,57279,5727900396,"AXIS Cash",DELHI,2620.00
2771031,,2024-10-08,,,57543,5754300477,"AXIS Cash",DELHI,8585.00
2771032,,2024-10-08,,,57543,5754300478,"AXIS Cash",DELHI,540.00
2771033,,2024-10-08,,,57625,5762500464,"AXIS Cash",AJMER,6840.00
2771034,,2024-10-08,,,57748,5774800302,"AXIS Cash",UDAIP,1936.00
2771035,,2024-10-08,,,57787,5778700408,"AXIS Cash",CALCU,3500.00
2771036,,2024-10-08,,,57791,5779100381,"AXIS Cash",BANGL,2060.00
2771037,,2024-10-08,,,57883,5788300414,"AXIS Cash",DURGA,1000.00
2771038,,2024-10-08,,,87636,8763600365,"AXIS Cash",DELHI,2000.00
2771039,,2024-10-08,,,87652,8765200486,"AXIS Cash",AMBAL,29000.00
2771040,,2024-10-08,,,57162,2099135,"AXIS Cash",CBRAL,2200.00
2771041,,2024-10-08,,,57126,5648911,"AXIS Cash",CBRAL,7620.00
2771042,,2024-10-08,,,57152,60792857,"AXIS Cash",CBRAL,401.00
2771043,,2024-10-08,,,57157,62542399,"AXIS Cash",CBRAL,15740.00
2771044,,2024-10-08,,,57131,73997140,"AXIS Cash",CBRAL,3500.00
2771045,,2024-10-08,,,57183,79942115,"AXIS Cash",CBRAL,5500.00
2771046,,2024-10-08,,,57139,5713900660,"AXIS Cash",CBRAL,6741.00
2771047,,2024-10-08,,,57161,5716100696,"AXIS Cash",CBRAL,6500.00
2771048,,2024-10-08,,,57163,5716300497,"AXIS Cash",CBRAL,12000.00
2771049,,2024-10-08,,,57164,5716400507,"AXIS Cash",CBRAL,6600.00
2771050,,2024-10-08,,,57280,5728000433,"AXIS Cash",CBRAL,886.00
2771432,,2024-10-08,,,,,SBICASHMIS,,121600.00
2771433,,2024-10-08,,,,,SBICASHMIS,,17400.00
2771434,,2024-10-08,,,,,SBICASHMIS,,51500.00
2771435,,2024-10-08,,,,,SBICASHMIS,,157100.00
2771436,,2024-10-08,,,,,SBICASHMIS,,33000.00
2771023,,2024-10-08,,,57188,5718800585,"AXIS Cash",PUNE,11810.00
2771024,,2024-10-08,,,57189,5718900764,"AXIS Cash",HYDER,1797.00
2771025,,2024-10-08,,,57189,5718900770,"AXIS Cash",HYDER,2127.00
2771026,,2024-10-08,,,57193,5719300418,"AXIS Cash",TRIVA,1378.00
