"Unique ID","SL no","MGP SAP code","NEW SAP code","Retak code","New IO No","Brand Name","Sub Brand",StoreTypeasperBrand,Channel,"Franchisee Name","Store opening Date",Status,"Store Closing Date",Location,City,State,Address,"Pin code","Located ","Store Area (Sq Feet)",Region,"Store Manager Name","Contact no","Basement occupied (Y/No)","ARM email id","RM email id","NROM email id","RCM mail","Correct store email id","HO contact","RD email id"
1759,1922,103757,6716,66716,,"PE RED",,FOFO,Retail,"PE - RED - PENDURTHI",2022-01-08,,,CHINNAMUSHIDIVADA,PENDURTHI,"Andhra Pradesh","Peter England Store, Shop E2 Of Gandi Venkata Ramana And F21 of Gandi,V. Siva Prasad, Indrani Plaza, BRTS Main Road, Chanukya Nagar,Chinnamushidivada, Vishakapatham, Andhra Pradesh, 531173",531173,CHINNAMUSHIDIVADA,,EAST,Charan,9866343134,NO," rajesh.choudhary@abfrl.adityabirla.com "," apalak.kashyap@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr103757-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
2736,1923,103762,6719,36719,,"ALLEN SOLLY",,COCO,Retail,"HOAS AS-ALIGARH",2022-09-14,,,ALIGARH,ALIGARH,"UTTAR PRADESH","Allen Solly,
Ground & 1st floor,
R/O 3/442 Falak Numa compound, maris road, Aligarh, pin 202001.",202001,ALIGARH,,NORTH,"NAVDEEP KUMAR",7906380854,NO," shivam.bhandari@abfrl.adityabirla.com "," abhinav.khurana@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103762@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1620,1924,800639,6720,86720,,"VAN HEUSEN VALUE STORE",,FOFO,Value,MANGALORE,2022-01-11,,,"Vijaya Shree Arcade",MANGALORE,Karnataka,"M/S Neev Trading Corporation, Door No. 3-E-18-1585/9, Ground Floor, Vijaya Shree Arcade, Rs.No.58-3A-1A2 No 3, Kadri Ward Of Mangalore City Corporation In 87-B Kadri Village, Junction Of Kadri Park Road And Nh-66 (Vivekananda Road),Opposite Padua High School,Mangalore,575002",575002,"Vijaya Shree Arcade",,SOUTH,Sujit,"0824 2210255 / 9972902122",NO," sanket.sharma@abfrl.adityabirla.com ",prabhakar.kumar@abfrl.adityabirla.com,prabhakar.kumar@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr800639@abfrl.adityabirla.com,salman.ahmad@abfrl.adityabirla.com,suraj.das@abfrl.adityabirla.com
267,1925,103764,6721,36721,,"AS PRIME",,FOFO,Retail,"AS PRIME MEN NALGONDA",2022-01-26,,,NALGONDA,NALGONDA,Telangana,"ALLENSOLLY PRIME ,GROUND AND FIRST FLOORS,D.NO:6-6-439&440,OLD MYTRI COLLAGE BUILDING, V T COLONY 508001",508001,NALGONDA,,SOUTH,Kafeel,9121769699,NO," marisarla.appalanaid@abfrl.adityabirla.com "," sudipto.c@abfrl.adityabirla.com ",sudipto.c@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr103764@abfrl.adityabirla.com,annapoornima.m1@abfrl.adityabirla.com,sanjay.narsaria@abfrl.adityabirla.com
1760,1926,103765,6722,66722,,"PE RED",,FOFO,Retail,"PE - RED - RATANGARH",2022-01-29,,,RATANGARH,RATANGARH,RAJASTHAN,"Peter England showroom Ground floor, Opp. Manohar Das Samadhi, Link road, Ratangarh , Churu Dist. Rajasthan -331022.",331022,RATANGARH,,NORTH,Pranav,7742271507,NO," Vacancy "," mohammad.shakeel@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103765-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
1918,1927,103768,6726,66726,,"PE RED",,FOFO,Retail,"PE - RED - HUPARI",2022-02-15,,,HUPARI,HUPARI,Maharashtra,"Peter England showroom Property at CTS no.2963 & Milkat Number 148/1, Hupari , Kolhapur Dist. Maharastra - 416203.",416203,HUPARI,,West,Suraj,7414905074,NO," sarang.gaikwad@abfrl.adityabirla.com "," ankush.chougale@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr103768-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
2966,1928,103769,6730,66730,,"PE RED",,FOFO,Retail,"SHREE SHYAM TRADERS",2022-04-10,Closed,2024-03-21,TAURU,TAURU,Haryana,"Peter England showroom property at near Canara Bank, Old bus Stand, Tauru , mewat dist. Haryana - 122105.",122105,TAURU,,NORTH,Sandeep,9119916439,NO,somya.gupta@abfrl.adityabirla.com,mohammad.shakeel@abfrl.adityabirla.com,gaurav.sengar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103769-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
1761,1929,103770,6731,66731,,"PE RED",,FOFO,Retail,"PE - RED - PUKHRAYAN",2022-01-30,,,PUKHRAYAN,PUKHRAYA,"UTTAR PRADESH","Peter England showroom Laxmi Nagar, Pukhrayan, Kanpur Dehat, Situated at Pukhrayan , Uttar Pradesh - 209111.",209111,PUKHRAYAN,,NORTH,Aqib,8864975629,NO," shubham.srivastav@abfrl.adityabirla.com "," mohammad.shakeel@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103770-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
2775,1930,800640,6733,86733,,"ALLEN SOLLY VALUE STORE",,FOFO,Value,"VS AS-URAPAKKAM",2022-02-07,,,Urapakkam,Chennai,"Tamil Nadu","Allen Solly Outlet , Survey No. 192/20 as per Patta No 683 surevey No 142/15   GST road Urapakkam-Kanchipuram Pincode-603210",603210,Urapakkam,,SOUTH,Zaheed,9176030121,NO," shashidhar.bn@abfrl.adityabirla.com ",ankit.sachdeva@abfrl.adityabirla.com,ankit.sachdeva@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr800640@abfrl.adityabirla.com,aseem.lalani@abfrl.adityabirla.com,tanmay.dawane@abfrl.adityabirla.com
229,1931,103773,6734,36734,,"AS PRIME",,FOFO,Retail,"AS PRIME MEN ORAI",2022-02-11,,,ORAI,ORAI,"UTTAR PRADESH","ALLEN SOLLY PRIME, 123,NAYA PATEL NAGAR,ORAI JALAUN, UTTAR PRADESH, 285001",285001,ORAI,,NORTH,"RISHI JATAV",8887586833,NO," rakesh.singh1@abfrl.adityabirla.com "," sudipto.c@abfrl.adityabirla.com ",sudipto.c@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103773@abfrl.adityabirla.com,annapoornima.m1@abfrl.adityabirla.com,sanjay.narsaria@abfrl.adityabirla.com
230,1932,103774,6735,36735,,"AS PRIME",,FOFO,Retail,"AS PRIME MEN LALITPUR",2022-02-14,,,LALITPUR,LALITPUR,"UTTAR PRADESH","ALLENSOLLY PRIME ,ASHIYANA-E-AZIZ, 245, CIVIL LINE,STATION ROAD ARMAAN COMPLEX , LALITPUR TEHSEEL AND DISTRICT LALITPUR , UP ,PIN-284403",284403,LALITPUR,,NORTH,MAYANK,8009188251,NO," rakesh.singh1@abfrl.adityabirla.com "," sudipto.c@abfrl.adityabirla.com ",sudipto.c@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103774@abfrl.adityabirla.com,annapoornima.m1@abfrl.adityabirla.com,sanjay.narsaria@abfrl.adityabirla.com
195,1933,103775,6736,36736,,"AS PRIME",,FOFO,Retail,"AS PRIME MEN KODUVALLY",2022-03-25,,,KODUVALLY,KODUVALLY,KERALA,"ALLEN SOLLY PRIME, 19/3109 and 19/3105-B, OK TOWER, MAIN ROAD , KODUVALLY, CALICUT (DIST), KERALA, PIN,673572",673572,KODUVALLY,,SOUTH,FAIROOS,9745514612,NO," blasil.pd@abfrl.adityabirla.com "," sudipto.c@abfrl.adityabirla.com ",sudipto.c@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr103775@abfrl.adityabirla.com,annapoornima.m1@abfrl.adityabirla.com,sanjay.narsaria@abfrl.adityabirla.com
2095,1934,103779,6737,36737,,"ALLEN SOLLY",,COCO,Retail,"HOAS MG ROAD AGRA",2022-03-31,,,"MG ROAD, AGRA",AGRA,"UTTAR PRADESH","Allen Solly,
2/216A, Swadeshi Bima Nagar, Civil lines, Agra-282202",282002,"MG ROAD, AGRA",,NORTH,"SUNNY KUMAR",9015651234,NO," shivam.bhandari@abfrl.adityabirla.com "," abhinav.khurana@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103779@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2063,1935,800641,6740,86740,,"PEM VALUE STORE",,FOFO,Value,"OR PE-EATON PLAZA",2022-02-12,,,"EATON PLAZA","Barnala ",Punjab,"Shop No 37, HG Eaton Plaza, Bathinda Barnala Highway NH7, Near Zaildhar Dhabha Vill. Handiaya, Barnala Punjab",148107,"EATON PLAZA",,NORTH,"Rajinder Singh",9872097680,NO," prakhar.raj@abfrl.adityabirla.com "," prakhar.raj@abfrl.adityabirla.com "," prashanth.hegde@abfrl.adityabirla.com ",Ajay.Verma@abfrl.adityabirla.com,sr800641@abfrl.adityabirla.com,sathish.kumar2@abfrl.adityabirla.com,rahul.puthalath@abfrl.adityabirla.com
1916,1936,103785,6741,66741,,"PE RED",,FOFO,Retail,"PE - RED - CHOMU",2022-02-14,,,CHOMU,CHOMU,RAJASTHAN,"Peter England showroom Ground floor, Chomu - Jaipur road, Near Rajasthan Nursing home, Chomu . Jaipur Dist.Rajasthan - 303702.",303702,CHOMU,,NORTH,Vinod,8005859183,NO," Vacancy "," mohammad.shakeel@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103785-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
1915,1937,103786,6742,66742,,"PE RED",,FOFO,Retail,"PE - RED - JANGAON",2022-02-12,,,JANGAON,JANGAON,Telangana,"Peter England showroom Plot no.municipal no.2-7-130, Situated at Bus Stand Road, Jangaon Town & Revenue Mandal,Jangaon, Warangal Dist. Telangana - 506167.",506167,JANGAON,,SOUTH,md.goremiya,9381102259,NO," Vacancy "," apalak.kashyap@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr103786-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
1952,1938,103787,6743,66743,,"PE RED",,FOFO,Retail,"PE - RED - JADCHERLA",2022-04-30,,,JADCHERLA,JADCHERLA,Telangana,"Peter England showroom Property sy no. 229,Block no.1,Ground floor,Jadcherla to Nagarkurnool road, Near LIC Office , Jadcherla , Mahabub Nagar Dist.Telangana - 509301.",509301,JADCHERLA,,SOUTH,"T. Hari krishna ",9391490986,NO," Vacancy "," apalak.kashyap@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr103787-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
1962,1939,103788,6744,66744,,"PE RED",,FOFO,Retail,"PE - RED - BALARAMAPURAM",2022-07-24,,,BALARAMAPURAM,BALARAMAPURAM,KERALA,"Peter England showroom Property 19/195, Mudavoorpara,Balaramapuram, Thiruvanthapuram Dist.Kerala - 695501.",695501,BALARAMAPURAM,,SOUTH,"Vipin G",9895832787,NO," Vacancy "," apalak.kashyap@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr103788-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
2827,1940,800642,6745,86745,,"ALLEN SOLLY VALUE STORE",,FOFO,Value,"VS AS-DLF DT MALL",2022-06-01,,,"DLF MALL",CHANDIGARH,Chandigarh,"ALLEN SOLLY , GF-12, Ground Floor, DLF City Centre Mall, IT Park Road,Chandigarh 160101",160101,"DLF MALL",,NORTH,Seema,9888896005,NO," vikramjeet.singh@abfrl.adityabirla.com ",ankit.sachdeva@abfrl.adityabirla.com,ankit.sachdeva@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr800642@abfrl.adityabirla.com,aseem.lalani@abfrl.adityabirla.com,tanmay.dawane@abfrl.adityabirla.com
1914,1941,103789,6746,66746,,"PE RED",,FOFO,Retail,"PE - RED - KANGEYAM",2022-02-12,,,KANGEYAM,KANGEYAM,"Tamil Nadu","Peter England showroom,Property no.21, Karur road,Kangeyam, Tiruppur Dist. Tamilnadu - 638701.",638701,KANGEYAM,,SOUTH,Asain,8248599237,NO," agastya.das@abfrl.adityabirla.com "," apalak.kashyap@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr103789-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
1917,1942,103790,6747,66747,,"PE RED",,FOFO,Retail,"PE - RED - KASIA",2022-02-14,,,KASIA,KASIA,"UTTAR PRADESH","Peter England showroom,Property at Ground floor, C/o Raj Nishwar Singh, Near Gandhi Chowk, Sapaha Road,Kasia , Kushinagar Dist. UP.- 274402.",274402,KASIA,,NORTH,Avinash,9554800666,NO," shubham.srivastav@abfrl.adityabirla.com "," mohammad.shakeel@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103790-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
1013,1943,800643,6757,86757,,"LOUIS PHILIPPE VALUE STORE",,FOFO,Value,BHUBANESHWAR,2022-02-28,,,Bhubaneshwar,Bhubaneswar,Odisha,"LP Outlet – Plot no 1497/4876/8032, Jaydev Vihar, Nayapalli, Khordha, Bhuvaneshwar. Odisha - 751015  ",751015,Bhubaneshwar,,EAST,"Sunil Nayak",6742300143,NO," kumar.chiranjivi@abfrl.adityabirla.com ",sathyan.t@abfrl.adityabirla.com,sathyan.t@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr800643@abfrl.adityabirla.com,hariprasad.s@abfrl.adityabirla.com,vipul.batra@abfrl.adityabirla.com
2096,1944,103797,6758,36758,,"ALLEN SOLLY",,COCO,Retail,"HOAS RR NAGAR",2022-03-19,,,"RR NAGAR",BANGALORE,Karnataka,"Allen Solly,
G1640 & F floor 2280,
BEML Layout, 3rd stage, Halagevaderahalli Village, Word no 160, Bangalore, Pin code - 560098.",560098,"RR NAGAR",,SOUTH,"Matheen Shariff",9901481332,NO," jha.aman@abfrl.adityabirla.com "," tushar.narware@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr103797@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2706,1945,103798,6759,36759,,"ALLEN SOLLY",,COCO,Retail,"AS M+W AS- JANPATH",2022-09-10,,,"AS- JANPATH",BHUBANESWAR,Odisha,"Allen Solly Store, Unit No.3, Plot No.98, Beside FBB, Janpath, Bhubaneswar, Khurda, Odisha, 751001",751001,"AS- JANPATH",,EAST,"Priyanka Barik",7008457205,NO," pragya.kandpal@abfrl.adityabirla.com "," abhinav.khurana@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr103798@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1171,1946,103799,6760,16760,,"LOUIS PHILIPPE",,COCO,Retail,"PROZONE MALL, AURANGABAD",2022-02-12,,,"PROZONE MALL, AURANGABAD",AURANGABAD,Maharashtra,"Louis Philippe, Shop # F24 Plot # P/80 API Compound Airport Rd,MIDC Chikalthana Aurangabad-431003",431003,"PROZONE MALL, AURANGABAD",,West,"Saurav Kumar",6203497824,NO," sameer.shaikh@abfrl.adityabirla.com "," mayur.purohit@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr103799@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2110,1947,103800,6761,36761,,"ALLEN SOLLY",,COCO,Retail,"AS JUNIORS CAPITAL MALL VASAI",2022-05-20,,,"CAPITAL MALL VASAI",PALGHAR,Maharashtra,"Allen Solly, Unit No SF 11, Second Floor, The Capital by Lake SHore, Surbey No 52 & 53, New Link Road, Nallospara East, Village achole, Vasai- Vihar City, Municipal Corporation, Palghar- 401209",401209,"CAPITAL MALL VASAI",,West,"RATNA CHAURASIYA",9860417694,NO," nikhilesh.sawant@abfrl.adityabirla.com "," amit.chaudhary@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr103800@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
227,1948,103802,6762,36762,,"AS PRIME",,FOFO,Retail,"AS PRIME MEN DHARMAVARAM",2022-03-17,,,"DHARMAVARAM ","DHARMAVARAM ","Andhra Pradesh","ALLEN SOLLY PRIME, D.NO :-25/646-1, &646-1-1,2,3,4, PARTHASARATHI NAGAR, REVENUE WARD NO 25,515671",515671,"DHARMAVARAM ",,EAST,ZABIULLAH,7815897805,NO," archit.sinha@abfrl.adityabirla.com "," sudipto.c@abfrl.adityabirla.com ",sudipto.c@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr103802@abfrl.adityabirla.com,annapoornima.m1@abfrl.adityabirla.com,sanjay.narsaria@abfrl.adityabirla.com
1919,1949,103803,6763,66763,,"PE RED",,FOFO,Retail,"PE - RED - MEDCHAL",2022-02-23,,,MEDCHAL,MEDCHAL,Telangana,"Peter England Showroom Property survey no.110, Situated at NH 44 Road, Opp. Medchal Police Station, Medchal Dist.Telangana - 501401.",501401,MEDCHAL,,SOUTH,"RAJABOINA VENKATESH ",8897651739,NO," Vacancy "," apalak.kashyap@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr103803-ro@abfrl.adityabirla.com,santhosha.t@abfrl.adityabirla.com,ajay.thakur@abfrl.adityabirla.com
2663,1950,103805,6770,36770,,"ALLEN SOLLY",,COCO,Retail,"AS WOMEN W- PHOENIX PALASSIO,",2022-06-06,,,"PHOENIX MARKETCITY LUCKNOW",LUCKNOW,"UTTAR PRADESH","Allen Solly, 
Unit No s-59 second Floor, 
Phoenix Palasio Lucknow Sector 7, Gomti Nagar Extension, Lucknow 226005",226005,"PHOENIX MARKETCITY LUCKNOW",,NORTH,"JYOTI YADAV",9140914312,NO," suyash.krishna@abfrl.adityabirla.com "," abhinav.khurana@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103805@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2661,1951,103806,6771,36771,,"ALLEN SOLLY",,COCO,Retail,"AS WOMEN R MALL WOMENS",2022-04-01,,,"R MALL",THANE,Maharashtra,"Allen Solly,
Shop No. FF 12 & 13, First Floor, R Mall, Ghodbunder Rd, opp lokim Company, Dokali pada, Manapada, thane west,  Thane Maharashtra, pin code 400607.",400607,"R MALL",,West,Shrikant,9594778989,NO," nikhilesh.sawant@abfrl.adityabirla.com "," amit.chaudhary@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr103806@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2213,1952,103807,6774,36774,,"ALLEN SOLLY",,COCO,Retail,"AS WOMEN  PALLADIUM",2022-04-09,,,"PHOENIX PALLADIUM",MUMBAI,Maharashtra,"Allen Solly,
Unit No T-14A, Third floor,
Phoenix Mall Compound, 462, Senapati Bapat Marg, Lower Parel, Mumbai - 400013",400013,"PHOENIX PALLADIUM",,West,"Krishna Dakua",9167218024,NO," nikhilesh.sawant@abfrl.adityabirla.com "," amit.chaudhary@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr103807@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
945,1953,103808,6775,66775,,"PE BLUE",,COCO,Retail,"PE G&B",2022-03-26,,,"HSR LAYOUT",BANGALORE,Karnataka,"Peter England Showroom Shop # 110, 27th main , HSR Sector 2, Bangalore - 560102.",560102,"HSR LAYOUT",,SOUTH,"Karan KK",7411020301,NO," chand.malik@abfrl.adityabirla.com "," apalak.kashyap@abfrl.adityabirla.com ",gaurav.sengar@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr103808@abfrl.adityabirla.com," agastya.das@abfrl.adityabirla.com ",ravi.gupta@abfrl.adityabirla.com
2288,1954,103809,6777,66777,,"PE BLUE",,COCO,Retail,"PHOENIX MALL, PUNE",2022-02-16,,,"PHOENIX MALL, PUNE",PUNE,Maharashtra,"F-59, Survey no. 207, Behind Baker Guage, Next to Tyco Electronics, Viman Nagar, Phoenix Market City, Pune - 411 014.",411014,"PHOENIX MALL, PUNE",,West,"Mangesh Rathod",7558696434,NO," yogesh.prabhakar@abfrl.adityabirla.com "," ajit.rajmani@abfrl.adityabirla.com ","satishrakesh.kumar@abfrl.adityabirla.com  ",atul.gupta@abfrl.adityabirla.com,sr103809@abfrl.adityabirla.com,selembu.selvam@abfrl.adityabirla.com,ravi.gupta@abfrl.adityabirla.com
2066,1955,800644,6778,86778,,"PEM VALUE STORE",,FOFO,Value,"OR PE-SECTOR 14",2022-02-28,,,"Sec -14 Gurgaon",Gurgaon,Haryana,"Shop No 4, Chinky Plaza, OPP Hotel Plaza Old Delhi Gurugram Road Sec 14 Gurugram, HR",122001,"Sec -14 Gurgaon",,NORTH,Raj,8368243126,NO," prakhar.raj@abfrl.adityabirla.com "," prakhar.raj@abfrl.adityabirla.com "," prashanth.hegde@abfrl.adityabirla.com ",Ajay.Verma@abfrl.adityabirla.com,sr800644@abfrl.adityabirla.com,sathish.kumar2@abfrl.adityabirla.com,rahul.puthalath@abfrl.adityabirla.com
1105,1956,103812,6780,16780,,"LOUIS PHILIPPE",,FOFO,Retail,"MAIN ROAD, RANCHI",2022-03-26,,,"MAIN ROAD, RANCHI",RANCHI,Jharkhand,"Louis Philippe, M.S. Plot.1794-A,Sub Plot#1794A/1-I&1794A/1-11, Holding No.523, Ward No - 14, Sriram/Ranchi Club Chhetra, Main Rd, Ranchi - 834001",834001,"MAIN ROAD, RANCHI",,EAST,"Amit Kumar",7488779662,NO," Pradipta.Thripathi@abfrl.adityabirla.com "," saurav.narjinary@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr103812@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1078,1957,103813,6781,16781,,"LOUIS PHILIPPE",,COCO,Retail," INCOME TAX LAYOUT",2022-03-31,,," INCOME TAX LAYOUT",BANGALORE,Karnataka,"Louis Philippe, Ground  Floor, ,#7 Ist Main Road,  Near Petrol Bunk, Income Tax Layout, Vijayanagar,Bengaluru North-560040",560040," INCOME TAX LAYOUT",,SOUTH,Nayeem,9739445802,NO," chinmai.koripella@abfrl.adityabirla.com "," shivam.aneja@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,yogeshwari.sundar@abfrl.adityabirla.com,sr103813@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
2664,1958,103814,6782,36782,,"ALLEN SOLLY",,COCO,Retail,"AS WOMEN SEAWOODS MALL WW",2022-06-14,,,"L&T SEAWOODS MALL WW",MUMBAI,Maharashtra,"Allen Solly unit no FF-6/67, Seawoods Grand Central Mall, First floor,Plot bearing no R-1,in sector 40,node nerul,seawoods railwat station,
navi Mumbai,400706",400706,"L&T SEAWOODS MALL WW",,West,"Sujeet Kumar",9768189928,NO," makwana.parth@abfrl.adityabirla.com "," amit.chaudhary@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,atul.gupta@abfrl.adityabirla.com,sr103814@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
2107,1959,103815,6784,36784,,"ALLEN SOLLY",,COCO,Retail,"AS WOMEN DCN MALL WW",2022-05-01,,,"DIAMOND CITY NORTH",KOLKATA,"West Bengal","Allen solly Unit No. 07 at First Floor Diamond Plaza Mall 68, Jessore Road Kolkata ' west bengal- 700055",700055,"DIAMOND CITY NORTH",,EAST,Debarati,8420587076,NO," pragya.kandpal@abfrl.adityabirla.com "," abhinav.khurana@abfrl.adityabirla.com ",jyotsna.pandey@abfrl.adityabirla.com,avijit.mukherjee@abfrl.adityabirla.com,sr103815@abfrl.adityabirla.com,seethal.1@abfrl.adityabirla.com,saurabh.pant@abfrl.adityabirla.com
1455,1960,103816,6785,16785,,"LOUIS PHILIPPE",,COCO,Retail,"MALL OF  JAIPUR",2022-08-23,,,"MALL OF  JAIPUR",JAIPUR,RAJASTHAN,"Louis Philippe, Shop no 24  Ground Floor, Mall of  Jaipur, Plot no -1,Kuber Complex Scheme,Vaishali Nagar, Jaipur – 302021, Rajasthan",302021,"MALL OF  JAIPUR",,NORTH,Abhishek,8058423824,NO," suresh.singh@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103816@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
1067,1961,103817,6786,16786,,"LOUIS PHILIPPE",,COCO,Retail," THE GREAT INDIA PLACE MALL",2022-04-22,,,"GREAT INDIA PLACE, NOIDA",NOIDA,"UTTAR PRADESH","Louis Philippe, Shop no-14,Ground Floor, The Great India Place Mall, Plot no-A2,Sector-38A,Nodia,Uttar Pradesh-201301.",201301,"GREAT INDIA PLACE, NOIDA",,NORTH,"Chandan Bhandari",9910307299,NO," manoj.kumar3@abfrl.adityabirla.com "," manish.sharma@abfrl.adityabirla.com ",shilpi.pachauri@abfrl.adityabirla.com,Ajay.Verma@abfrl.adityabirla.com,sr103817@abfrl.adityabirla.com,preeti.chettri@abfrl.adityabirla.com,aveek.ghosh@abfrl.adityabirla.com
